Exch,ExchType,ScripCode,Name,Expiry,ScripType,StrikeRate,FullName,TickSize,LotSize,QtyLimit,Multiplier,SymbolRoot,BOCOAllowed,ISIN,ScripData,Series
N,D,106962,HDFCAMC 30 DEC 2025 CE 4200.00,2025-12-30,CE,4200,HDFCAMC 30 DEC 2025 CE 4200.00,0.05,150,4500,1,HDFCAMC,N,INE127D01025,HDFCAMC 30 DEC 2025 CE 4200.00_20251230_CE_4200,XX
N,D,106994,HDFCAMC 30 DEC 2025 CE 4500.00,2025-12-30,CE,4500,HDFCAMC 30 DEC 2025 CE 4500.00,0.05,150,4500,1,HDFCAMC,N,INE127D01025,HDFCAMC 30 DEC 2025 CE 4500.00_20251230_CE_4500,XX
N,D,39129,JINDALSTEL 28 OCT 2025 CE 1400.00,2025-10-28,CE,1400,JINDALSTEL 28 OCT 2025 CE 1400.00,0.05,625,25000,1,JINDALSTEL,N,INE749A01030,JINDALSTEL 28 OCT 2025 CE 1400.00_20251028_CE_1400,XX
N,D,39130,JINDALSTEL 28 OCT 2025 PE 1400.00,2025-10-28,PE,1400,JINDALSTEL 28 OCT 2025 PE 1400.00,0.05,625,25000,1,JINDALSTEL,N,INE749A01030,JINDALSTEL 28 OCT 2025 PE 1400.00_20251028_PE_1400,XX
N,D,39162,MAZDOCK 28 OCT 2025 PE 4000.00,2025-10-28,PE,4000,MAZDOCK 28 OCT 2025 PE 4000.00,0.05,175,7000,1,MAZDOCK,N,INE249Z01020,MAZDOCK 28 OCT 2025 PE 4000.00_20251028_PE_4000,XX
N,D,39197,NESTLEIND 28 OCT 2025 CE 1530.00,2025-10-28,CE,1530,NESTLEIND 28 OCT 2025 CE 1530.00,0.05,500,20000,1,NESTLEIND,N,INE239A01024,NESTLEIND 28 OCT 2025 CE 1530.00_20251028_CE_1530,XX
N,D,105390,HAVELLS 25 NOV 2025 PE 1420.00,2025-11-25,PE,1420,HAVELLS 25 NOV 2025 PE 1420.00,0.05,500,15000,1,HAVELLS,N,INE176B01034,HAVELLS 25 NOV 2025 PE 1420.00_20251125_PE_1420,XX
N,D,105451,HAVELLS 25 NOV 2025 CE 1740.00,2025-11-25,CE,1740,HAVELLS 25 NOV 2025 CE 1740.00,0.05,500,15000,1,HAVELLS,N,INE176B01034,HAVELLS 25 NOV 2025 CE 1740.00_20251125_CE_1740,XX
N,D,89512,HDFCBANK 28 OCT 2025 PE 880.00,2025-10-28,PE,880,HDFCBANK 28 OCT 2025 PE 880.00,0.05,1100,33000,1,HDFCBANK,N,INE040A01034,HDFCBANK 28 OCT 2025 PE 880.00_20251028_PE_880,XX
N,D,89516,HDFCBANK 28 OCT 2025 PE 920.00,2025-10-28,PE,920,HDFCBANK 28 OCT 2025 PE 920.00,0.05,1100,33000,1,HDFCBANK,N,INE040A01034,HDFCBANK 28 OCT 2025 PE 920.00_20251028_PE_920,XX
N,D,105465,HAVELLS 25 NOV 2025 PE 1900.00,2025-11-25,PE,1900,HAVELLS 25 NOV 2025 PE 1900.00,0.05,500,15000,1,HAVELLS,N,INE176B01034,HAVELLS 25 NOV 2025 PE 1900.00_20251125_PE_1900,XX
N,D,89555,HDFCBANK 28 OCT 2025 PE 1020.00,2025-10-28,PE,1020,HDFCBANK 28 OCT 2025 PE 1020.00,0.05,1100,33000,1,HDFCBANK,N,INE040A01034,HDFCBANK 28 OCT 2025 PE 1020.00_20251028_PE_1020,XX
N,D,89566,HDFCBANK 28 OCT 2025 CE 1140.00,2025-10-28,CE,1140,HDFCBANK 28 OCT 2025 CE 1140.00,0.05,1100,33000,1,HDFCBANK,N,INE040A01034,HDFCBANK 28 OCT 2025 CE 1140.00_20251028_CE_1140,XX
N,D,89573,HDFCBANK 28 OCT 2025 PE 1200.00,2025-10-28,PE,1200,HDFCBANK 28 OCT 2025 PE 1200.00,0.05,1100,33000,1,HDFCBANK,N,INE040A01034,HDFCBANK 28 OCT 2025 PE 1200.00_20251028_PE_1200,XX
N,D,89580,HDFCBANK 28 OCT 2025 CE 1280.00,2025-10-28,CE,1280,HDFCBANK 28 OCT 2025 CE 1280.00,0.05,1100,33000,1,HDFCBANK,N,INE040A01034,HDFCBANK 28 OCT 2025 CE 1280.00_20251028_CE_1280,XX
N,D,105665,HCLTECH 25 NOV 2025 PE 1060.00,2025-11-25,PE,1060,HCLTECH 25 NOV 2025 PE 1060.00,0.05,350,17500,1,HCLTECH,N,INE860A01027,HCLTECH 25 NOV 2025 PE 1060.00_20251125_PE_1060,XX
N,D,105708,HCLTECH 25 NOV 2025 PE 1140.00,2025-11-25,PE,1140,HCLTECH 25 NOV 2025 PE 1140.00,0.05,350,17500,1,HCLTECH,N,INE860A01027,HCLTECH 25 NOV 2025 PE 1140.00_20251125_PE_1140,XX
N,D,105715,HCLTECH 25 NOV 2025 CE 1300.00,2025-11-25,CE,1300,HCLTECH 25 NOV 2025 CE 1300.00,0.05,350,17500,1,HCLTECH,N,INE860A01027,HCLTECH 25 NOV 2025 CE 1300.00_20251125_CE_1300,XX
N,D,105740,HCLTECH 25 NOV 2025 PE 1380.00,2025-11-25,PE,1380,HCLTECH 25 NOV 2025 PE 1380.00,0.05,350,17500,1,HCLTECH,N,INE860A01027,HCLTECH 25 NOV 2025 PE 1380.00_20251125_PE_1380,XX
N,D,105751,HCLTECH 25 NOV 2025 CE 1620.00,2025-11-25,CE,1620,HCLTECH 25 NOV 2025 CE 1620.00,0.05,350,17500,1,HCLTECH,N,INE860A01027,HCLTECH 25 NOV 2025 CE 1620.00_20251125_CE_1620,XX
N,D,105765,HCLTECH 25 NOV 2025 PE 1700.00,2025-11-25,PE,1700,HCLTECH 25 NOV 2025 PE 1700.00,0.05,350,17500,1,HCLTECH,N,INE860A01027,HCLTECH 25 NOV 2025 PE 1700.00_20251125_PE_1700,XX
N,D,105776,HCLTECH 30 DEC 2025 CE 720.00,2025-12-30,CE,720,HCLTECH 30 DEC 2025 CE 720.00,0.05,350,17500,1,HCLTECH,N,INE860A01027,HCLTECH 30 DEC 2025 CE 720.00_20251230_CE_720,XX
N,D,105790,HCLTECH 30 DEC 2025 PE 1000.00,2025-12-30,PE,1000,HCLTECH 30 DEC 2025 PE 1000.00,0.05,350,17500,1,HCLTECH,N,INE860A01027,HCLTECH 30 DEC 2025 PE 1000.00_20251230_PE_1000,XX
N,D,105794,HCLTECH 30 DEC 2025 PE 1080.00,2025-12-30,PE,1080,HCLTECH 30 DEC 2025 PE 1080.00,0.05,350,17500,1,HCLTECH,N,INE860A01027,HCLTECH 30 DEC 2025 PE 1080.00_20251230_PE_1080,XX
N,D,105817,LTF 28 OCT 2025 PE 230.00,2025-10-28,PE,230,LTF 28 OCT 2025 PE 230.00,0.05,4462,89240,1,LTF,N,INE498L01015,LTF 28 OCT 2025 PE 230.00_20251028_PE_230,XX
N,D,100222,JIOFIN 28 OCT 2025 CE 250.00,2025-10-28,CE,250,JIOFIN 28 OCT 2025 CE 250.00,0.05,2350,70500,1,JIOFIN,N,INE758E01017,JIOFIN 28 OCT 2025 CE 250.00_20251028_CE_250,XX
N,D,100224,JIOFIN 28 OCT 2025 CE 260.00,2025-10-28,CE,260,JIOFIN 28 OCT 2025 CE 260.00,0.05,2350,70500,1,JIOFIN,N,INE758E01017,JIOFIN 28 OCT 2025 CE 260.00_20251028_CE_260,XX
N,D,100241,JIOFIN 28 OCT 2025 PE 290.00,2025-10-28,PE,290,JIOFIN 28 OCT 2025 PE 290.00,0.05,2350,70500,1,JIOFIN,N,INE758E01017,JIOFIN 28 OCT 2025 PE 290.00_20251028_PE_290,XX
N,D,100254,JIOFIN 28 OCT 2025 CE 360.00,2025-10-28,CE,360,JIOFIN 28 OCT 2025 CE 360.00,0.05,2350,70500,1,JIOFIN,N,INE758E01017,JIOFIN 28 OCT 2025 CE 360.00_20251028_CE_360,XX
N,D,100258,JIOFIN 28 OCT 2025 CE 370.00,2025-10-28,CE,370,JIOFIN 28 OCT 2025 CE 370.00,0.05,2350,70500,1,JIOFIN,N,INE758E01017,JIOFIN 28 OCT 2025 CE 370.00_20251028_CE_370,XX
N,D,100271,JIOFIN 28 OCT 2025 CE 400.00,2025-10-28,CE,400,JIOFIN 28 OCT 2025 CE 400.00,0.05,2350,70500,1,JIOFIN,N,INE758E01017,JIOFIN 28 OCT 2025 CE 400.00_20251028_CE_400,XX
N,D,65802,BHEL 25 NOV 2025 CE 180.00,2025-11-25,CE,180,BHEL 25 NOV 2025 CE 180.00,0.05,2625,105000,1,BHEL,N,INE257A01026,BHEL 25 NOV 2025 CE 180.00_20251125_CE_180,XX
N,D,65805,BHEL 25 NOV 2025 PE 190.00,2025-11-25,PE,190,BHEL 25 NOV 2025 PE 190.00,0.05,2625,105000,1,BHEL,N,INE257A01026,BHEL 25 NOV 2025 PE 190.00_20251125_PE_190,XX
N,D,65819,BHEL 25 NOV 2025 PE 220.00,2025-11-25,PE,220,BHEL 25 NOV 2025 PE 220.00,0.05,2625,105000,1,BHEL,N,INE257A01026,BHEL 25 NOV 2025 PE 220.00_20251125_PE_220,XX
N,D,65820,BHEL 25 NOV 2025 CE 230.00,2025-11-25,CE,230,BHEL 25 NOV 2025 CE 230.00,0.05,2625,105000,1,BHEL,N,INE257A01026,BHEL 25 NOV 2025 CE 230.00_20251125_CE_230,XX
N,D,66220,BIOCON 25 NOV 2025 PE 360.00,2025-11-25,PE,360,BIOCON 25 NOV 2025 PE 360.00,0.05,2500,75000,1,BIOCON,N,INE376G01013,BIOCON 25 NOV 2025 PE 360.00_20251125_PE_360,XX
N,D,66223,BIOCON 25 NOV 2025 CE 380.00,2025-11-25,CE,380,BIOCON 25 NOV 2025 CE 380.00,0.05,2500,75000,1,BIOCON,N,INE376G01013,BIOCON 25 NOV 2025 CE 380.00_20251125_CE_380,XX
N,D,100273,JIOFIN 28 OCT 2025 CE 410.00,2025-10-28,CE,410,JIOFIN 28 OCT 2025 CE 410.00,0.05,2350,70500,1,JIOFIN,N,INE758E01017,JIOFIN 28 OCT 2025 CE 410.00_20251028_CE_410,XX
N,D,66974,BLUESTARCO 25 NOV 2025 CE 1400.00,2025-11-25,CE,1400,BLUESTARCO 25 NOV 2025 CE 1400.00,0.05,325,13000,1,BLUESTARCO,N,INE472A01039,BLUESTARCO 25 NOV 2025 CE 1400.00_20251125_CE_1400,XX
N,D,105801,HCLTECH 30 DEC 2025 CE 1240.00,2025-12-30,CE,1240,HCLTECH 30 DEC 2025 CE 1240.00,0.05,350,17500,1,HCLTECH,N,INE860A01027,HCLTECH 30 DEC 2025 CE 1240.00_20251230_CE_1240,XX
N,D,105819,HCLTECH 30 DEC 2025 CE 1360.00,2025-12-30,CE,1360,HCLTECH 30 DEC 2025 CE 1360.00,0.05,350,17500,1,HCLTECH,N,INE860A01027,HCLTECH 30 DEC 2025 CE 1360.00_20251230_CE_1360,XX
N,D,109427,HEROMOTOCO 30 DEC 2025 CE 7600.00,2025-12-30,CE,7600,HEROMOTOCO 30 DEC 2025 CE 7600.00,0.05,150,4500,1,HEROMOTOCO,N,INE158A01026,HEROMOTOCO 30 DEC 2025 CE 7600.00_20251230_CE_7600,XX
N,D,38857,CGPOWER 28 OCT 2025 CE 1040.00,2025-10-28,CE,1040,CGPOWER 28 OCT 2025 CE 1040.00,0.05,850,34000,1,CGPOWER,N,INE067A01029,CGPOWER 28 OCT 2025 CE 1040.00_20251028_CE_1040,XX
N,D,38868,CIPLA 25 NOV 2025 PE 1080.00,2025-11-25,PE,1080,CIPLA 25 NOV 2025 PE 1080.00,0.05,375,15000,1,CIPLA,N,INE059A01026,CIPLA 25 NOV 2025 PE 1080.00_20251125_PE_1080,XX
N,D,38932,DRREDDY 28 OCT 2025 PE 640.00,2025-10-28,PE,640,DRREDDY 28 OCT 2025 PE 640.00,0.05,625,18750,1,DRREDDY,N,INE089A01031,DRREDDY 28 OCT 2025 PE 640.00_20251028_PE_640,XX
N,D,38934,EICHERMOT 25 NOV 2025 PE 8800.00,2025-11-25,PE,8800,EICHERMOT 25 NOV 2025 PE 8800.00,0.05,175,3500,1,EICHERMOT,N,INE066A01021,EICHERMOT 25 NOV 2025 PE 8800.00_20251125_PE_8800,XX
N,D,38959,GODREJCP 28 OCT 2025 CE 1760.00,2025-10-28,CE,1760,GODREJCP 28 OCT 2025 CE 1760.00,0.05,500,20000,1,GODREJCP,N,INE102D01028,GODREJCP 28 OCT 2025 CE 1760.00_20251028_CE_1760,XX
N,D,38968,GODREJCP 25 NOV 2025 PE 1640.00,2025-11-25,PE,1640,GODREJCP 25 NOV 2025 PE 1640.00,0.05,500,20000,1,GODREJCP,N,INE102D01028,GODREJCP 25 NOV 2025 PE 1640.00_20251125_PE_1640,XX
N,D,38991,HEROMOTOCO 28 OCT 2025 CE 7400.00,2025-10-28,CE,7400,HEROMOTOCO 28 OCT 2025 CE 7400.00,0.05,150,4500,1,HEROMOTOCO,N,INE158A01026,HEROMOTOCO 28 OCT 2025 CE 7400.00_20251028_CE_7400,XX
N,D,38993,HEROMOTOCO 25 NOV 2025 CE 6500.00,2025-11-25,CE,6500,HEROMOTOCO 25 NOV 2025 CE 6500.00,0.05,150,4500,1,HEROMOTOCO,N,INE158A01026,HEROMOTOCO 25 NOV 2025 CE 6500.00_20251125_CE_6500,XX
N,D,75271,COFORGE 28 OCT 2025 CE 1260.00,2025-10-28,CE,1260,COFORGE 28 OCT 2025 CE 1260.00,0.05,375,15000,1,COFORGE,N,INE591G01025,COFORGE 28 OCT 2025 CE 1260.00_20251028_CE_1260,XX
N,D,75286,COFORGE 28 OCT 2025 PE 1540.00,2025-10-28,PE,1540,COFORGE 28 OCT 2025 PE 1540.00,0.05,375,15000,1,COFORGE,N,INE591G01025,COFORGE 28 OCT 2025 PE 1540.00_20251028_PE_1540,XX
N,D,75288,COFORGE 28 OCT 2025 PE 1580.00,2025-10-28,PE,1580,COFORGE 28 OCT 2025 PE 1580.00,0.05,375,15000,1,COFORGE,N,INE591G01025,COFORGE 28 OCT 2025 PE 1580.00_20251028_PE_1580,XX
N,D,71049,CAMS 25 NOV 2025 PE 2800.00,2025-11-25,PE,2800,CAMS 25 NOV 2025 PE 2800.00,0.05,150,6000,1,CAMS,N,INE596I01012,CAMS 25 NOV 2025 PE 2800.00_20251125_PE_2800,XX
N,D,71085,CAMS 25 NOV 2025 PE 3200.00,2025-11-25,PE,3200,CAMS 25 NOV 2025 PE 3200.00,0.05,150,6000,1,CAMS,N,INE596I01012,CAMS 25 NOV 2025 PE 3200.00_20251125_PE_3200,XX
N,D,71086,CAMS 25 NOV 2025 CE 3400.00,2025-11-25,CE,3400,CAMS 25 NOV 2025 CE 3400.00,0.05,150,6000,1,CAMS,N,INE596I01012,CAMS 25 NOV 2025 CE 3400.00_20251125_CE_3400,XX
N,D,94331,IRFC 25 NOV 2025 CE 140.00,2025-11-25,CE,140,IRFC 25 NOV 2025 CE 140.00,0.05,4250,170000,1,IRFC,N,INE053F01010,IRFC 25 NOV 2025 CE 140.00_20251125_CE_140,XX
N,D,94332,IRFC 25 NOV 2025 PE 140.00,2025-11-25,PE,140,IRFC 25 NOV 2025 PE 140.00,0.05,4250,170000,1,IRFC,N,INE053F01010,IRFC 25 NOV 2025 PE 140.00_20251125_PE_140,XX
N,D,94349,ITC 28 OCT 2025 CE 230.00,2025-10-28,CE,230,ITC 28 OCT 2025 CE 230.00,0.05,1600,64000,1,ITC,N,INE154A01025,ITC 28 OCT 2025 CE 230.00_20251028_CE_230,XX
N,D,66991,BLUESTARCO 25 NOV 2025 PE 1560.00,2025-11-25,PE,1560,BLUESTARCO 25 NOV 2025 PE 1560.00,0.05,325,13000,1,BLUESTARCO,N,INE472A01039,BLUESTARCO 25 NOV 2025 PE 1560.00_20251125_PE_1560,XX
N,D,96804,KAYNES 28 OCT 2025 CE 5700.00,2025-10-28,CE,5700,KAYNES 28 OCT 2025 CE 5700.00,0.05,100,3000,1,KAYNES,N,INE918Z01012,KAYNES 28 OCT 2025 CE 5700.00_20251028_CE_5700,XX
N,D,96871,KAYNES 28 OCT 2025 CE 8600.00,2025-10-28,CE,8600,KAYNES 28 OCT 2025 CE 8600.00,0.05,100,3000,1,KAYNES,N,INE918Z01012,KAYNES 28 OCT 2025 CE 8600.00_20251028_CE_8600,XX
N,D,96872,KAYNES 28 OCT 2025 PE 8600.00,2025-10-28,PE,8600,KAYNES 28 OCT 2025 PE 8600.00,0.05,100,3000,1,KAYNES,N,INE918Z01012,KAYNES 28 OCT 2025 PE 8600.00_20251028_PE_8600,XX
N,D,96890,KAYNES 25 NOV 2025 PE 4400.00,2025-11-25,PE,4400,KAYNES 25 NOV 2025 PE 4400.00,0.05,100,3000,1,KAYNES,N,INE918Z01012,KAYNES 25 NOV 2025 PE 4400.00_20251125_PE_4400,XX
N,D,96957,KAYNES 25 NOV 2025 CE 5400.00,2025-11-25,CE,5400,KAYNES 25 NOV 2025 CE 5400.00,0.05,100,3000,1,KAYNES,N,INE918Z01012,KAYNES 25 NOV 2025 CE 5400.00_20251125_CE_5400,XX
N,D,96971,KAYNES 25 NOV 2025 CE 6400.00,2025-11-25,CE,6400,KAYNES 25 NOV 2025 CE 6400.00,0.05,100,3000,1,KAYNES,N,INE918Z01012,KAYNES 25 NOV 2025 CE 6400.00_20251125_CE_6400,XX
N,D,96972,KAYNES 25 NOV 2025 PE 6400.00,2025-11-25,PE,6400,KAYNES 25 NOV 2025 PE 6400.00,0.05,100,3000,1,KAYNES,N,INE918Z01012,KAYNES 25 NOV 2025 PE 6400.00_20251125_PE_6400,XX
N,D,96989,KAYNES 25 NOV 2025 PE 8000.00,2025-11-25,PE,8000,KAYNES 25 NOV 2025 PE 8000.00,0.05,100,3000,1,KAYNES,N,INE918Z01012,KAYNES 25 NOV 2025 PE 8000.00_20251125_PE_8000,XX
N,D,96990,KAYNES 25 NOV 2025 CE 8400.00,2025-11-25,CE,8400,KAYNES 25 NOV 2025 CE 8400.00,0.05,100,3000,1,KAYNES,N,INE918Z01012,KAYNES 25 NOV 2025 CE 8400.00_20251125_CE_8400,XX
N,D,97021,KEI 28 OCT 2025 PE 3150.00,2025-10-28,PE,3150,KEI 28 OCT 2025 PE 3150.00,0.05,175,5250,1,KEI,N,INE878B01027,KEI 28 OCT 2025 PE 3150.00_20251028_PE_3150,XX
N,D,97022,KEI 28 OCT 2025 CE 3250.00,2025-10-28,CE,3250,KEI 28 OCT 2025 CE 3250.00,0.05,175,5250,1,KEI,N,INE878B01027,KEI 28 OCT 2025 CE 3250.00_20251028_CE_3250,XX
N,D,74700,CIPLA 25 NOV 2025 PE 1440.00,2025-11-25,PE,1440,CIPLA 25 NOV 2025 PE 1440.00,0.05,375,15000,1,CIPLA,N,INE059A01026,CIPLA 25 NOV 2025 PE 1440.00_20251125_PE_1440,XX
N,D,74730,CIPLA 25 NOV 2025 CE 1800.00,2025-11-25,CE,1800,CIPLA 25 NOV 2025 CE 1800.00,0.05,375,15000,1,CIPLA,N,INE059A01026,CIPLA 25 NOV 2025 CE 1800.00_20251125_CE_1800,XX
N,D,74755,CIPLA 25 NOV 2025 CE 2240.00,2025-11-25,CE,2240,CIPLA 25 NOV 2025 CE 2240.00,0.05,375,15000,1,CIPLA,N,INE059A01026,CIPLA 25 NOV 2025 CE 2240.00_20251125_CE_2240,XX
N,D,75166,COALINDIA 25 NOV 2025 PE 310.00,2025-11-25,PE,310,COALINDIA 25 NOV 2025 PE 310.00,0.05,1350,67500,1,COALINDIA,N,INE522F01014,COALINDIA 25 NOV 2025 PE 310.00_20251125_PE_310,XX
N,D,75193,COALINDIA 25 NOV 2025 CE 340.00,2025-11-25,CE,340,COALINDIA 25 NOV 2025 CE 340.00,0.05,1350,67500,1,COALINDIA,N,INE522F01014,COALINDIA 25 NOV 2025 CE 340.00_20251125_CE_340,XX
N,D,75198,COALINDIA 25 NOV 2025 CE 360.00,2025-11-25,CE,360,COALINDIA 25 NOV 2025 CE 360.00,0.05,1350,67500,1,COALINDIA,N,INE522F01014,COALINDIA 25 NOV 2025 CE 360.00_20251125_CE_360,XX
N,D,75200,COALINDIA 25 NOV 2025 CE 370.00,2025-11-25,CE,370,COALINDIA 25 NOV 2025 CE 370.00,0.05,1350,67500,1,COALINDIA,N,INE522F01014,COALINDIA 25 NOV 2025 CE 370.00_20251125_CE_370,XX
N,D,75223,COALINDIA 25 NOV 2025 PE 440.00,2025-11-25,PE,440,COALINDIA 25 NOV 2025 PE 440.00,0.05,1350,67500,1,COALINDIA,N,INE522F01014,COALINDIA 25 NOV 2025 PE 440.00_20251125_PE_440,XX
N,D,75225,COALINDIA 25 NOV 2025 PE 450.00,2025-11-25,PE,450,COALINDIA 25 NOV 2025 PE 450.00,0.05,1350,67500,1,COALINDIA,N,INE522F01014,COALINDIA 25 NOV 2025 PE 450.00_20251125_PE_450,XX
N,D,75266,COALINDIA 25 NOV 2025 PE 560.00,2025-11-25,PE,560,COALINDIA 25 NOV 2025 PE 560.00,0.05,1350,67500,1,COALINDIA,N,INE522F01014,COALINDIA 25 NOV 2025 PE 560.00_20251125_PE_560,XX
N,D,75268,COFORGE 28 OCT 2025 PE 920.00,2025-10-28,PE,920,COFORGE 28 OCT 2025 PE 920.00,0.05,375,15000,1,COFORGE,N,INE591G01025,COFORGE 28 OCT 2025 PE 920.00_20251028_PE_920,XX
N,D,75291,COFORGE 28 OCT 2025 CE 1660.00,2025-10-28,CE,1660,COFORGE 28 OCT 2025 CE 1660.00,0.05,375,15000,1,COFORGE,N,INE591G01025,COFORGE 28 OCT 2025 CE 1660.00_20251028_CE_1660,XX
N,D,75165,COALINDIA 25 NOV 2025 CE 310.00,2025-11-25,CE,310,COALINDIA 25 NOV 2025 CE 310.00,0.05,1350,67500,1,COALINDIA,N,INE522F01014,COALINDIA 25 NOV 2025 CE 310.00_20251125_CE_310,XX
N,D,75176,COALINDIA 25 NOV 2025 PE 320.00,2025-11-25,PE,320,COALINDIA 25 NOV 2025 PE 320.00,0.05,1350,67500,1,COALINDIA,N,INE522F01014,COALINDIA 25 NOV 2025 PE 320.00_20251125_PE_320,XX
N,D,75201,COALINDIA 25 NOV 2025 PE 370.00,2025-11-25,PE,370,COALINDIA 25 NOV 2025 PE 370.00,0.05,1350,67500,1,COALINDIA,N,INE522F01014,COALINDIA 25 NOV 2025 PE 370.00_20251125_PE_370,XX
N,D,41306,BAJFINANCE 28 OCT 2025 CE 520.00,2025-10-28,CE,520,BAJFINANCE 28 OCT 2025 CE 520.00,0.05,750,22500,1,BAJFINANCE,N,INE296A01032,BAJFINANCE 28 OCT 2025 CE 520.00_20251028_CE_520,XX
N,D,41308,BAJFINANCE 28 OCT 2025 CE 560.00,2025-10-28,CE,560,BAJFINANCE 28 OCT 2025 CE 560.00,0.05,750,22500,1,BAJFINANCE,N,INE296A01032,BAJFINANCE 28 OCT 2025 CE 560.00_20251028_CE_560,XX
N,D,41331,BAJFINANCE 28 OCT 2025 PE 820.00,2025-10-28,PE,820,BAJFINANCE 28 OCT 2025 PE 820.00,0.05,750,22500,1,BAJFINANCE,N,INE296A01032,BAJFINANCE 28 OCT 2025 PE 820.00_20251028_PE_820,XX
N,D,41333,BAJFINANCE 28 OCT 2025 PE 840.00,2025-10-28,PE,840,BAJFINANCE 28 OCT 2025 PE 840.00,0.05,750,22500,1,BAJFINANCE,N,INE296A01032,BAJFINANCE 28 OCT 2025 PE 840.00_20251028_PE_840,XX
N,D,39602,NIFTY 31 MAR 2026 PE 9000.00,2026-03-31,PE,9000,NIFTY 31 MAR 2026 PE 9000.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 31 MAR 2026 PE 9000.00_20260331_PE_9000,XX
N,D,39627,NIFTY 30 JUN 2026 PE 9000.00,2026-06-30,PE,9000,NIFTY 30 JUN 2026 PE 9000.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 30 JUN 2026 PE 9000.00_20260630_PE_9000,XX
N,D,39634,NIFTY 28 DEC 2027 CE 9000.00,2027-12-28,CE,9000,NIFTY 28 DEC 2027 CE 9000.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 28 DEC 2027 CE 9000.00_20271228_CE_9000,XX
N,D,39636,NIFTY 27 JUN 2028 CE 9000.00,2028-06-27,CE,9000,NIFTY 27 JUN 2028 CE 9000.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 27 JUN 2028 CE 9000.00_20280627_CE_9000,XX
N,D,45434,ZYDUSLIFE 25 NOV 2025 CE 1310.00,2025-11-25,CE,1310,ZYDUSLIFE 25 NOV 2025 CE 1310.00,0.05,900,27000,1,ZYDUSLIFE,N,INE010B01027,ZYDUSLIFE 25 NOV 2025 CE 1310.00_20251125_CE_1310,XX
N,D,45017,FINNIFTY 30 DEC 2025 CE 33600.00,2025-12-30,CE,33600,FINNIFTY 30 DEC 2025 CE 33600.00,0.05,65,1755,1,FINNIFTY,N,FINNIFTY,FINNIFTY 30 DEC 2025 CE 33600.00_20251230_CE_33600,XX
N,D,45042,NIFTY 04 NOV 2025 PE 31150.00,2025-11-04,PE,31150,NIFTY 04 NOV 2025 PE 31150.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 04 NOV 2025 PE 31150.00_20251104_PE_31150,XX
N,D,45049,NIFTY 18 NOV 2025 CE 31150.00,2025-11-18,CE,31150,NIFTY 18 NOV 2025 CE 31150.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 18 NOV 2025 CE 31150.00_20251118_CE_31150,XX
N,D,45060,NIFTY 02 DEC 2025 PE 31150.00,2025-12-02,PE,31150,NIFTY 02 DEC 2025 PE 31150.00,0.05,75,1800,1,NIFTY,N,NIFTY,NIFTY 02 DEC 2025 PE 31150.00_20251202_PE_31150,XX
N,D,45067,ADANIENSOL 28 OCT 2025 CE 1320.00,2025-10-28,CE,1320,ADANIENSOL 28 OCT 2025 CE 1320.00,0.05,675,27000,1,ADANIENSOL,N,INE931S01010,ADANIENSOL 28 OCT 2025 CE 1320.00_20251028_CE_1320,XX
N,D,105287,LT 28 OCT 2025 CE 2800.00,2025-10-28,CE,2800,LT 28 OCT 2025 CE 2800.00,0.05,175,7000,1,LT,N,INE018A01030,LT 28 OCT 2025 CE 2800.00_20251028_CE_2800,XX
N,D,45124,AXISBANK 25 NOV 2025 CE 1590.00,2025-11-25,CE,1590,AXISBANK 25 NOV 2025 CE 1590.00,0.05,625,18750,1,AXISBANK,N,INE238A01034,AXISBANK 25 NOV 2025 CE 1590.00_20251125_CE_1590,XX
N,D,105302,LT 28 OCT 2025 PE 3200.00,2025-10-28,PE,3200,LT 28 OCT 2025 PE 3200.00,0.05,175,7000,1,LT,N,INE018A01030,LT 28 OCT 2025 PE 3200.00_20251028_PE_3200,XX
N,D,105304,LT 28 OCT 2025 PE 3300.00,2025-10-28,PE,3300,LT 28 OCT 2025 PE 3300.00,0.05,175,7000,1,LT,N,INE018A01030,LT 28 OCT 2025 PE 3300.00_20251028_PE_3300,XX
N,D,45135,BAJFINANCE 28 OCT 2025 PE 1580.00,2025-10-28,PE,1580,BAJFINANCE 28 OCT 2025 PE 1580.00,0.05,750,22500,1,BAJFINANCE,N,INE296A01032,BAJFINANCE 28 OCT 2025 PE 1580.00_20251028_PE_1580,XX
N,D,45142,BANKINDIA 28 OCT 2025 CE 167.00,2025-10-28,CE,167,BANKINDIA 28 OCT 2025 CE 167.00,0.05,5200,208000,1,BANKINDIA,N,INE084A01016,BANKINDIA 28 OCT 2025 CE 167.00_20251028_CE_167,XX
N,D,45167,BANKINDIA 25 NOV 2025 PE 169.00,2025-11-25,PE,169,BANKINDIA 25 NOV 2025 PE 169.00,0.05,5200,208000,1,BANKINDIA,N,INE084A01016,BANKINDIA 25 NOV 2025 PE 169.00_20251125_PE_169,XX
